record_id,payload,source,source_family,evidence_type,date,year,title,url,doi,pmid,nct_id,patent_id,journal_or_source,payload_relevance,decision_relevance,relevance_score,status,flags,snippet
clinicaltrialsgov-mmae-0351d9ce7b5a98,MMAE,ClinicalTrials.gov,clinical_trial,clinical_trial,2023-10-06,2023,Brentuximab Vedotin and Pembrolizumab in Treating Patients With Recurrent Peripheral T-Cell Lymphoma,https://clinicaltrials.gov/study/NCT04795869,,,NCT04795869,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"This phase II clinical trial studies how well giving brentuximab vedotin together with pembrolizumab in treating patients with peripheral T-cell lymphoma (PTCL) that has come back (recurrent). Monoclonal antibody-drug conjugates, such as brentuximab vedotin, can block cancer growth in different ways by targeting certain cells. Pembrolizumab is an antibody-drug that stimulates body's natural antitumor immune responses. Giving brentuximab vedotin together with pembrolizumab may work better than br"
clinicaltrialsgov-mmae-19a530a62330ba,MMAE,ClinicalTrials.gov,clinical_trial,clinical_trial,2024-05-07,2024,Study of Brentuximab Vedotin (SGN-35) in Pediatric Participants With Relapsed or Refractory (r/r) Systemic Anaplastic Large-Cell Lymphoma or Hodgkin Lymphoma,https://clinicaltrials.gov/study/NCT01492088,,,NCT01492088,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"The purpose of this study is to assess the safety and pharmacokinetics, and determine the pediatric maximum tolerated dose and/or or recommended phase 2 dose of brentuximab vedotin. Brentuximab vedotin PHASE1"
clinicaltrialsgov-mmae-afd3cabad7b663,MMAE,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-08-18,2025,"Polatuzumab Vedotin, Rituximab, Ifosfamide, Carboplatin, and Etoposide (PolaR-ICE) as Initial Salvage Therapy for the Treatment of Relapsed/Refractory Diffuse Large B-Cell Lymphoma",https://clinicaltrials.gov/study/NCT04665765,,,NCT04665765,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"This phase II trial studies the effect of polatuzumab vedotin, rituximab, ifosfamide, carboplatin, and etoposide as initial salvage therapy in treating patients with diffuse large B-cell lymphoma that has come back (relapsed) or does not respond to treatment (refractory). Polatuzumab vedotin is a monoclonal antibody, polatuzumab, linked to a toxic agent called vedotin. Polatuzumab attaches to CD79b positive cancer cells in a targeted way and delivers vedotin to kill them. Rituximab is a monoclon"
pubmed-mmae-eeabb12bfb88fa,MMAE,PubMed,paper,paper,2026-01-01,2026,Development and validation of an efficient and sensitive LC-MS/MS assay for simultaneous determination of the high frequency used antibody drug conjugate payload MMAE and anti-vascular tyrosine kinase inhibitor lenvatinib in human plasma.,https://pubmed.ncbi.nlm.nih.gov/41762484/,,41762484,,,J Pharm Biomed Anal,direct,high,100,auto_parsed_pending_review,,
pubmed-mmae-df52beaa60872d,MMAE,PubMed,paper,paper,2026-01-01,2026,Perioperative Enfortumab Vedotin and Pembrolizumab in Bladder Cancer. Reply.,https://pubmed.ncbi.nlm.nih.gov/42308491/,,42308491,,,N Engl J Med,direct,high,100,auto_parsed_pending_review,,
pubmed-mmae-3bbcd90a607561,MMAE,PubMed,paper,paper,2026-01-01,2026,Perioperative Enfortumab Vedotin and Pembrolizumab in Bladder Cancer.,https://pubmed.ncbi.nlm.nih.gov/42308490/,,42308490,,,N Engl J Med,direct,high,100,auto_parsed_pending_review,,
google-patents-search-mmae-2d516239d2a572,MMAE,Google Patents Search,patent,patent_search_seed,2026-01-01,2026,MMAE / vedotin 类 专利检索入口（待 IP 人工复核）,https://patents.google.com/?q=MMAE+%2F+vedotin+%E7%B1%BB+antibody+drug+conjugate+payload+linker+patent,,,,,Google Patents Search,direct,high,100,flagged_needs_review,patent_needs_ip_review,PatentsView 当前不可用或无稳定返回。该记录是人工 IP 复核入口：请用 payload 别名、ADC、linker-payload、combination、biomarker 等关键词检索。关键词：MMAE / vedotin 类 antibody drug conjugate payload linker patent
clinicaltrialsgov-mmae-7ed1803860b590,MMAE,ClinicalTrials.gov,clinical_trial,clinical_trial,2026-01-16,2026,Study of EV for Recurrent Endometrial Carcinoma,https://clinicaltrials.gov/study/NCT07139977,,,NCT07139977,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"This study is testing a drug called enfortumab vedotin in up to 12 patients with advanced endometrial (uterine) cancer that has worsened after previous treatments, including immunotherapy. The goal is to see how well the drug works and how safe it is. Patients will be treated for up to one year and followed over time to monitor their health and response to the treatment. Enfortumab Vedotin PHASE2"
clinicaltrialsgov-mmae-8940b3832f0598,MMAE,ClinicalTrials.gov,clinical_trial,clinical_trial,2026-03-27,2026,Polatuzumab Vedotin With R-GDP in Relapsed/Refractory Diffuse Large B-cell Lymphoma,https://clinicaltrials.gov/study/NCT05498220,,,NCT05498220,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"This study aimed to evaluate the efficacy of a novel regimen consisting of polatuzumab vedotin in combination with rituximab, gemcitabine, dexamethasone, and cisplatin (PV-RGDP) for the treatment of diffuse large B-cell lymphoma that either came back or did not improve after the treatments (rrDLBCL). This combination has not been approved by the Food and Drug Administration (FDA) for the treatment of rrDLBCL. Salvage therapy (treatment after standard treatment failed) needs to be improved. Ritux"
clinicaltrialsgov-mmae-b6008b51d6a30c,MMAE,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-11-13,2025,Study BT8009-100 in Subjects With Nectin-4 Expressing Advanced Malignancies,https://clinicaltrials.gov/study/NCT04561362,,,NCT04561362,,ClinicalTrials.gov,weak,high,91,auto_parsed_pending_review,,"This study is a Phase I/II, multicenter, first-in-human, open-label dose-escalation study of BT8009 given as a single agent and in combination with pembrolizumab in participants with advanced solid tumors associated with Nectin-4 expression or in participants with advanced solid tumor malignancies having renal insufficiency. The primary endpoints are: Dose limiting toxicities (Parts A-1 and A-2), Overall response rate per RECIST v1.1 (Parts B1-B7), Safety and tolerability (Parts B-8, B-9 and C),"
news-search-seed-mmae-ff1e103aeab2bc,MMAE,News Search Seed,news,news_search_seed,2026-01-01,2026,MMAE / vedotin 类 新闻/公司动态检索入口（待人工复核）,https://news.google.com/search?q=MMAE+%2F+vedotin+%E7%B1%BB+ADC+payload+company+news+clinical+update,,,,,Google News Search,direct,high,90,flagged_needs_review,news_metadata_only,GDELT 当前限流或不可用。该记录只作为新闻和公司动态人工复核入口，不代表已确认新闻结论。关键词：MMAE / vedotin 类 ADC payload company news clinical update
clinicaltrialsgov-mmae-fb7e3b53a5baf7,MMAE,ClinicalTrials.gov,clinical_trial,clinical_trial,2022-06-14,2022,A Clinical Study of 9MW2821 in Subjects With Advanced Malignant Solid Tumors,https://clinicaltrials.gov/study/NCT05216965,,,NCT05216965,,ClinicalTrials.gov,weak,high,82,auto_parsed_pending_review,,"This study is a Phase 1/2, first-in-human, open-label, dose-escalation and cohort expansion study designed to characterize the safety, tolerability, pharmacokinetics, preliminary antitumor activity and immunogenicity of 9MW2821 administered by intravenous (IV) infusion. 9MW2821 PHASE1"
pubmed-mmae-66282b534ef7ff,MMAE,PubMed,paper,paper,2026-01-01,2026,Mislocalisation of FLT3-ITD receptor contributes to MV4-11 leukaemia cell resistance to antibody-drug conjugate.,https://pubmed.ncbi.nlm.nih.gov/41784256/,,41784256,,,J Enzyme Inhib Med Chem,weak,high,81,auto_parsed_pending_review,,
pubmed-mmae-b888f7e52dc4e2,MMAE,PubMed,paper,paper,2026-01-01,2026,Antibodies to watch in 2026.,https://pubmed.ncbi.nlm.nih.gov/41560619/,,41560619,,,MAbs,weak,medium,78,auto_parsed_pending_review,,
pubmed-mmae-31d17c7ad5433e,MMAE,PubMed,paper,paper,2026-01-01,2026,Construction of anti-HER2 conjugated injectable hydrogel via protein crosslinking and gadolinium-tetraaza coordination for multimodal tumor theranostics.,https://pubmed.ncbi.nlm.nih.gov/41934787/,,41934787,,,Colloids Surf B Biointerfaces,weak,medium,78,auto_parsed_pending_review,,
pubmed-mmae-6b40a5c65111df,MMAE,PubMed,paper,paper,2026-01-01,2026,Glypican-1-targeted antibody-drug conjugate shows therapeutic efficacy in lung squamous cell carcinoma.,https://pubmed.ncbi.nlm.nih.gov/42096801/,,42096801,,,Lung Cancer,weak,medium,78,auto_parsed_pending_review,,
pubmed-mmae-88ae82d92aef38,MMAE,PubMed,paper,paper,2026-01-01,2026,"Precision medicine in bladder cancer: Redefining treatment paradigms through ADCs, immunotherapy, and molecular subtyping.",https://pubmed.ncbi.nlm.nih.gov/42070643/,,42070643,,,Crit Rev Oncol Hematol,weak,medium,78,auto_parsed_pending_review,,
pubmed-mmae-e245239fe74979,MMAE,PubMed,paper,paper,2026-01-01,2026,Peptide-drug conjugates bearing an antimitotic Ahx-DA1 payload achieve potent antitumor activity in Her2-amplified and EGFR-positive KRAS-mutant cancers in vivo.,https://pubmed.ncbi.nlm.nih.gov/42033924/,,42033924,,,Bioorg Med Chem,weak,medium,78,auto_parsed_pending_review,,
pubmed-mmae-365984e70019b9,MMAE,PubMed,paper,paper,2026-01-01,2026,Fibulin-4 expressed in metastatic breast cancer is a target of peptide-based imaging probes and experimental therapeutics.,https://pubmed.ncbi.nlm.nih.gov/42124952/,,42124952,,,Mol Ther Oncol,weak,medium,78,auto_parsed_pending_review,,
openalex-mmae-afa4f2d8447419,MMAE,OpenAlex,paper_metadata,paper_metadata,2026-06-12,2026,Advancements in Immune Checkpoint-Based Immunotherapy for Triple-Negative Breast Cancer,https://doi.org/10.3390/cimb48060615,10.3390/cimb48060615,,,,Current Issues in Molecular Biology,weak,medium,55,auto_parsed_pending_review,,
openalex-mmae-3e9c56fb985ba7,MMAE,OpenAlex,paper_metadata,paper_metadata,2026-06-15,2026,"Antibody-drug conjugates in gynecologic malignancies: breakthroughs, challenges, and future directions",https://doi.org/10.3389/fimmu.2026.1831465,10.3389/fimmu.2026.1831465,,,,Frontiers in Immunology,weak,low,52,auto_parsed_pending_review,,
openalex-mmae-681a1ae35f274a,MMAE,OpenAlex,paper_metadata,paper_metadata,2026-06-16,2026,A Newly Designed Antibody–drug Conjugate Targeting B7-H3 Demonstrates Enhanced Therapeutic Efficacy Across a Spectrum of Cancers,https://doi.org/10.1007/s11095-026-04076-6,10.1007/s11095-026-04076-6,,,,Pharmaceutical Research,weak,low,52,auto_parsed_pending_review,,
openalex-mmae-3ab952e800c7fc,MMAE,OpenAlex,paper_metadata,paper_metadata,2026-06-17,2026,Data from Synergistic Treatment of Prostate Cancer and Multiple Myeloma using CD46-Targeted Radioimmunotherapy Antibody–Drug Conjugates,https://doi.org/10.1158/1078-0432.c.8542556,10.1158/1078-0432.c.8542556,,,,,weak,low,52,auto_parsed_pending_review,,
openalex-mmae-791617ce6dc537,MMAE,OpenAlex,paper_metadata,paper_metadata,2026-06-17,2026,Data from A MERTK-Targeting Antibody–Drug Conjugate Selectively Depletes M2 Tumor-Associated Macrophages and MERTK-Expressing Cancer Cells,https://doi.org/10.1158/0008-5472.c.8542705,10.1158/0008-5472.c.8542705,,,,,weak,low,52,auto_parsed_pending_review,,
openalex-mmae-9be717f0411349,MMAE,OpenAlex,paper_metadata,paper_metadata,2026-06-17,2026,Figure S8 from Synergistic Treatment of Prostate Cancer and Multiple Myeloma using CD46-Targeted Radioimmunotherapy Antibody–Drug Conjugates,https://doi.org/10.1158/1078-0432.32711792,10.1158/1078-0432.32711792,,,,,weak,low,52,auto_parsed_pending_review,,
openalex-mmae-ffe8ad2b85785d,MMAE,OpenAlex,paper_metadata,paper_metadata,2026-06-17,2026,The Potential and Prospects of Marine Drugs in Intervening Nerve–Tumor Crosstalk,https://doi.org/10.3390/md24060219,10.3390/md24060219,,,,Marine Drugs,weak,low,52,auto_parsed_pending_review,,
openalex-mmae-4443f8232270c9,MMAE,OpenAlex,paper_metadata,paper_metadata,2026-06-19,2026,Past present and future of radiosensitization in cervical cancer,https://doi.org/10.3389/fonc.2026.1846581,10.3389/fonc.2026.1846581,,,,Frontiers in Oncology,weak,low,52,auto_parsed_pending_review,,
crossref-mmae-29bd36879537e8,MMAE,Crossref,paper_metadata,paper_metadata,2027-04-01,2027,Targeting Efflux Pumps and Biofilm Formation in Multi-Drug Resistance Proteus Mirabilis Using Berberine and Nano-Based Compounds,https://doi.org/10.21608/ejmm.2026.485691.2384,10.21608/ejmm.2026.485691.2384,,,,Egyptian Journal of Medical Microbiology,weak,low,39,flagged_needs_review,crossref_low_relevance,
crossref-mmae-f6018fa0ace27f,MMAE,Crossref,paper_metadata,paper_metadata,2027-01-01,2027,Evaluating circulating tumor DNA methylation patterns of a multi-gene panel for colorectal cancer diagnosis: A pilot study,https://doi.org/10.1016/j.cca.2026.121191,10.1016/j.cca.2026.121191,,,,Clinica Chimica Acta,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmae-9ac2330091c2cb,MMAE,Crossref,paper_metadata,paper_metadata,2027-01-01,2027,Nanotechnology and drug delivery: Fundamentals and applications,https://doi.org/10.1016/b978-0-443-44119-6.00017-3,10.1016/b978-0-443-44119-6.00017-3,,,,Multifunctional Nano pharmaceuticals for Biomedical Applications,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmae-5e1fe46692f662,MMAE,Crossref,paper_metadata,paper_metadata,2027-02-01,2027,"Folate/mannose dual-ligand lipid shell-coated ZnMnO2 nanoflowers for DRP-104 delivery, immunometabolic modulation, and enhanced lung cancer immunotherapy",https://doi.org/10.1016/j.jmst.2026.05.034,10.1016/j.jmst.2026.05.034,,,,Journal of Materials Science &amp; Technology,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmae-b230582753a20c,MMAE,Crossref,paper_metadata,paper_metadata,2027-02-01,2027,Multiscale analysis of a mathematical model of human papillomavirus with combined therapy and progression to cervical cancer,https://doi.org/10.1016/j.nonrwa.2026.104654,10.1016/j.nonrwa.2026.104654,,,,Nonlinear Analysis: Real World Applications,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmae-c822ea6aaba378,MMAE,Crossref,paper_metadata,paper_metadata,2027-02-01,2027,Traveling wave solutions in a reaction-diffusion within-host HIV epidemic model with distributed delays and drug therapy,https://doi.org/10.1016/j.nonrwa.2026.104684,10.1016/j.nonrwa.2026.104684,,,,Nonlinear Analysis: Real World Applications,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmae-72e0a6535eb00d,MMAE,Crossref,paper_metadata,paper_metadata,2027-04-01,2027,In Vitro Killing of Multi-Drug Resistant Microorganisms Isolated from Ventilator Associated Pneumonia by Nanoparticles,https://doi.org/10.21608/ejmm.2026.481052.2331,10.21608/ejmm.2026.481052.2331,,,,Egyptian Journal of Medical Microbiology,weak,low,36,flagged_needs_review,crossref_low_relevance,
crossref-mmae-449d9e79ca4852,MMAE,Crossref,paper_metadata,paper_metadata,2027-04-01,2027,Association of HOTAIR single Nucleotide Polymorphisms (rs920778 and rs12826786) with Breast Cancer: An Egyptian Study,https://doi.org/10.21608/ejmm.2026.485454.2379,10.21608/ejmm.2026.485454.2379,,,,Egyptian Journal of Medical Microbiology,weak,low,36,flagged_needs_review,crossref_low_relevance,
clinicaltrialsgov-mmaf-b717f4540c50e3,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2021-03-19,2021,UNITE Study: Understanding New Interventions With GBM ThErapy,https://clinicaltrials.gov/study/NCT03419403,,,NCT03419403,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,The objective of this study was to evaluate the effect of several ophthalmologic prophylactic treatment strategies for the management of ocular side effects (OSEs) in participants with epidermal growth factor receptor (EGFR)-amplified glioblastoma (GBM) who were being treated with depatuxizumab mafodotin (ABT-414). Steroid eye drops; Vasoconstrictor eye drops; Cold compress; Ophthalmic steroid ointment; Depatuxizumab mafodotin; Temozolomide; Radiation PHASE3
clinicaltrialsgov-mmaf-6f7500bf19dba8,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-02-27,2025,"To Evaluate Safety, Tolerability, and Clinical Activity of the Antibody-drug Conjugate, GSK2857916 Administered in Combination With Lenalidomide Plus Dexamethasone (Arm A), or in Combination With Bortezomib Plus Dexamethasone (Arm B) in Participants With Relapsed/Refractory Multiple Myeloma (RRMM)",https://clinicaltrials.gov/study/NCT03544281,,,NCT03544281,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"This study will evaluate the safety and tolerability profile of belantamab mafodotin when administered in combination with approved regimens of either Lenalidomide Plus Dexamethasone \[Len/Dex (Treatment A)\] or Bortezomib Plus Dexamethasone \[Bor/Dex (Treatment B)\] in participants with RRMM, i.e., those who have relapsed or who are refractory to at least 1 line of approved therapy. Participants receiving treatment A, may continue combination treatment until the occurrence of progressive diseas"
clinicaltrialsgov-mmaf-9cbe1a0c51bfd2,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-02-28,2025,"A Study of Belantamab Mafodotin to Investigate Safety, Tolerability, Pharmacokinetics, Immunogenicity and Clinical Activity in Participants With Relapsed/Refractory Multiple Myeloma (RRMM)",https://clinicaltrials.gov/study/NCT04177823,,,NCT04177823,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"Multiple myeloma (MM) is a neoplastic plasma cell disorder that is characterized by osteolytic bone lesions, anemia, hypercalcemia and renal failure. belantamab mafodotin was well tolerated in previous studies with at least one dose of belantamab mafodotin in heavily pre-treated participants with relapsed/refractory multiple myeloma (RRMM). This aim of the study is to explore safety, pharmacokinetics (PK), tolerability, immunogenicity and clinical activity of belantamab mafodotin monotherapy in "
clinicaltrialsgov-mmaf-cdc1a05a0f75c2,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-08-01,2025,"An Open-label, Dose Escalation Study in Japanese Participants With Relapsed/Refractory Multiple Myeloma Who Have Failed Prior Anti Myeloma Treatments",https://clinicaltrials.gov/study/NCT03828292,,,NCT03828292,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"Belantamab mafodotin (GSK2857916) is a first in class, antibody dependent cellular cytotoxicity (ADCC) enhanced, humanized immunoglobulin G1 (IgG1) antibody-drug conjugate (ADC) which binds specifically to B cell maturation antigen (BCMA) expressed on tumor cells of all participants with multiple myeloma. This is a Phase 1, open label, dose escalation study to investigate safety, tolerability, pharmacokinetics, pharmacodynamics, immunogenicity and clinical activity of GSK2857916 when given as mo"
pubmed-mmaf-90461aa9fc629d,MMAF,PubMed,paper,paper,2026-01-01,2026,Pharmacokinetics and Safety of Belantamab Mafodotin Monotherapy in Patients With Relapsed/Refractory Multiple Myeloma Who Have Normal and Varying Degrees of Impaired Renal Function.,https://pubmed.ncbi.nlm.nih.gov/42297668/,,42297668,,,Clin Lymphoma Myeloma Leuk,direct,high,100,auto_parsed_pending_review,,
pubmed-mmaf-2f28133a4dde63,MMAF,PubMed,paper,paper,2026-01-01,2026,"Belantamab mafodotin, carfilzomib, lenalidomide, and dexamethasone for relapsed or refractory multiple myeloma.",https://pubmed.ncbi.nlm.nih.gov/41719502/,,41719502,,,Blood Adv,direct,high,100,auto_parsed_pending_review,,
pubmed-mmaf-46dcfd988a4e6b,MMAF,PubMed,paper,paper,2026-01-01,2026,Mechanism of uptake and toxicity of a BCMA antibody drug conjugate with a MMAF payload by nonantigen expressing cells.,https://pubmed.ncbi.nlm.nih.gov/41951857/,,41951857,,,Cell Biol Toxicol,direct,high,100,auto_parsed_pending_review,,
pubmed-mmaf-e0dd9439082eff,MMAF,PubMed,paper,paper,2026-01-01,2026,Consideration of spatial companion biomarkers for targeted therapeutics in cancer: depatuxizumab mafodotin in glioblastoma.,https://pubmed.ncbi.nlm.nih.gov/41632538/,,41632538,,,JCI Insight,direct,high,100,auto_parsed_pending_review,,
google-patents-search-mmaf-c4ba0e0cd0a12c,MMAF,Google Patents Search,patent,patent_search_seed,2026-01-01,2026,MMAF / mafodotin 类 专利检索入口（待 IP 人工复核）,https://patents.google.com/?q=MMAF+%2F+mafodotin+%E7%B1%BB+antibody+drug+conjugate+payload+linker+patent,,,,,Google Patents Search,direct,high,100,flagged_needs_review,patent_needs_ip_review,PatentsView 当前不可用或无稳定返回。该记录是人工 IP 复核入口：请用 payload 别名、ADC、linker-payload、combination、biomarker 等关键词检索。关键词：MMAF / mafodotin 类 antibody drug conjugate payload linker patent
clinicaltrialsgov-mmaf-47fa3d87f293c7,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2026-04-03,2026,"Evaluation of Efficacy and Safety of Belantamab Mafodotin, Bortezomib and Dexamethasone Versus Daratumumab, Bortezomib and Dexamethasone in Participants With Relapsed/Refractory Multiple Myeloma",https://clinicaltrials.gov/study/NCT04246047,,,NCT04246047,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"This is a Phase 3, randomized, open-label study designed to evaluate safety and efficacy of belantamab mafodotin in combination with bortezomib/dexamethasone (Arm A) versus daratumumab in combination with bortezomib/dexamethasone (Arm B) in the participants with relapsed recurrent multiple myeloma. Belantamab mafodotin; Daratumumab; Bortezomib; Dexamethasone PHASE3"
clinicaltrialsgov-mmaf-cd5e4ea1628d45,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2026-04-13,2026,"Study of Carfilzomib, Lenalidomide, Dexamethasone and Belantamab Mafodotin in Multiple Myeloma",https://clinicaltrials.gov/study/NCT04822337,,,NCT04822337,,ClinicalTrials.gov,direct,high,100,auto_parsed_pending_review,,"This research study is being done to learn if the study drug belantamab mafodotin, in combination with other standard medications, can improve multiple myeloma. This study will also help determine what effects, good and/or bad, this combination of study drugs have on subjects and their cancer, and to evaluate the overall response to this study treatment combination. Carfilzomib, Lenalidomide, Dexamethasone, Belantamab Mafodotin PHASE1"
pubmed-mmaf-38f660bb20ea3a,MMAF,PubMed,paper,paper,2026-01-01,2026,Can Belantamab mafodotin cause macro LDH?,https://pubmed.ncbi.nlm.nih.gov/41988918/,,41988918,,,Leuk Lymphoma,adjacent,high,96,auto_parsed_pending_review,,
clinicaltrialsgov-mmaf-084c2c489dee31,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2026-03-20,2026,A Study of Enfortumab Vedotin Alone or With Other Therapies for Treatment of Urothelial Cancer,https://clinicaltrials.gov/study/NCT03288545,,,NCT03288545,,ClinicalTrials.gov,weak,high,96,auto_parsed_pending_review,,"This study will test an experimental drug (enfortumab vedotin) alone and with different combinations of anticancer therapies. Pembrolizumab is an immune checkpoint inhibitor (CPI) that is used to treat patients with cancer of the urinary system (urothelial cancer). This type of cancer includes cancer of the bladder, renal pelvis, ureter or urethra. Some parts of the study will look at locally advanced or metastatic urothelial cancer (la/mUC), which means the cancer has spread to nearby tissues o"
news-search-seed-mmaf-4e7d164b17f5db,MMAF,News Search Seed,news,news_search_seed,2026-01-01,2026,MMAF / mafodotin 类 新闻/公司动态检索入口（待人工复核）,https://news.google.com/search?q=MMAF+%2F+mafodotin+%E7%B1%BB+ADC+payload+company+news+clinical+update,,,,,Google News Search,direct,high,90,flagged_needs_review,news_metadata_only,GDELT 当前限流或不可用。该记录只作为新闻和公司动态人工复核入口，不代表已确认新闻结论。关键词：MMAF / mafodotin 类 ADC payload company news clinical update
clinicaltrialsgov-mmaf-9a2142045fa958,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2025-12-15,2025,Clinical Study of Antibody-Drug Conjugate MYTX-011 in Subjects With Non-Small Cell Lung Cancer,https://clinicaltrials.gov/study/NCT05652868,,,NCT05652868,,ClinicalTrials.gov,weak,high,88,auto_parsed_pending_review,,"This is a Phase I open label multi-center study to evaluate the safety, tolerability, pharmacokinetics and preliminary effectiveness of the investigational drug MYTX-011 in patients with locally advanced, recurrent or metastatic NSCLC. MYTX-011 is in a class of medications called antibody drug conjugates (ADCs). MYTX-011 is composed of a pH-dependent anti-cMET antibody and the potent antimicrotubule drug monomethyl auristatin E (MMAE). MYTX-011 PHASE1"
clinicaltrialsgov-mmaf-0504ab4feb9ff7,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2024-10-30,2024,A Study of AGS-16C3F vs. Axitinib in Metastatic Renal Cell Carcinoma,https://clinicaltrials.gov/study/NCT02639182,,,NCT02639182,,ClinicalTrials.gov,weak,high,86,auto_parsed_pending_review,,"The purpose of this study was to evaluate the progression free survival (PFS), based on investigator radiologic review, of AGS-16C3F compared to axitinib in subjects with metastatic renal cell carcinoma. AGS-16C3F; Axitinib PHASE2"
clinicaltrialsgov-mmaf-0e1a4d77dc6ab9,MMAF,ClinicalTrials.gov,clinical_trial,clinical_trial,2024-10-30,2024,"A Study to Assess the Safety, Pharmacokinetics and Effectiveness of AGS-16C3F Monotherapy in Subjects With Renal Cell Carcinoma (RCC) of Clear Cell or Papillary Histology",https://clinicaltrials.gov/study/NCT01672775,,,NCT01672775,,ClinicalTrials.gov,weak,high,86,auto_parsed_pending_review,,The purpose of this study is to evaluate the safety and pharmacokinetics and assess the immunogenicity and effectiveness of AGS-16C3F in subjects with renal cell cancer (RCC). AGS-16C3F PHASE1
openalex-mmaf-aa824d6b9e6892,MMAF,OpenAlex,paper_metadata,paper_metadata,2026-06-10,2026,Current positioning and future development of belantamab mafodotin and other antibody-drug conjugates to treat multiple myeloma,https://doi.org/10.3389/fonc.2026.1822419,10.3389/fonc.2026.1822419,,,,Frontiers in Oncology,direct,high,80,auto_parsed_pending_review,,
pubmed-mmaf-5493bf4c05b4f0,MMAF,PubMed,paper,paper,2026-01-01,2026,Peptide-drug conjugates bearing an antimitotic Ahx-DA1 payload achieve potent antitumor activity in Her2-amplified and EGFR-positive KRAS-mutant cancers in vivo.,https://pubmed.ncbi.nlm.nih.gov/42033924/,,42033924,,,Bioorg Med Chem,weak,medium,78,auto_parsed_pending_review,,
pubmed-mmaf-97673962832d3f,MMAF,PubMed,paper,paper,2026-01-01,2026,7MeERT Enhances Antibody-Drug Conjugate Efficacy in Glioblastoma by Inducing AMPK-p38MAPK-Mediated Non-Canonical Endocytosis of EGFRvIII.,https://pubmed.ncbi.nlm.nih.gov/42300319/,,42300319,,,Anticancer Agents Med Chem,weak,medium,78,auto_parsed_pending_review,,
pubmed-mmaf-5fa7cc4cecad01,MMAF,PubMed,paper,paper,2026-01-01,2026,Cutaneous adverse events with antibody-drug conjugates: a FAERS-based pharmacovigilance study.,https://pubmed.ncbi.nlm.nih.gov/42266949/,,42266949,,,Front Med (Lausanne),weak,medium,78,auto_parsed_pending_review,,
pubmed-mmaf-254ca26713bccb,MMAF,PubMed,paper,paper,2026-01-01,2026,Rational payload selection enables high antitumoral efficacy of an anti-EGFR antibody-drug conjugate against ovarian tumors.,https://pubmed.ncbi.nlm.nih.gov/41825107/,,41825107,,,Neoplasia,weak,medium,78,auto_parsed_pending_review,,
pubmed-mmaf-80761162a80be5,MMAF,PubMed,paper,paper,2026-01-01,2026,Characterization of drug-drug interaction for antibody-drug conjugates and risk assessment using various approaches including physiologically based pharmacokinetic modeling.,https://pubmed.ncbi.nlm.nih.gov/41671915/,,41671915,,,Drug Metab Pharmacokinet,weak,medium,78,auto_parsed_pending_review,,
openalex-mmaf-24c240a52c4f27,MMAF,OpenAlex,paper_metadata,paper_metadata,2026-06-09,2026,Antibody-Drug Conjugates (ADCs): Quantifying the Bystander Effect in Heterogeneous Tumour Microenvironments A Comprehensive Review,https://doi.org/10.25258/ijddt.16.51s.61,10.25258/ijddt.16.51s.61,,,,International Journal of Drug Delivery Technology,weak,low,52,auto_parsed_pending_review,,
openalex-mmaf-2a80af6769fd14,MMAF,OpenAlex,paper_metadata,paper_metadata,2026-06-11,2026,Cyanobacterial products with applications in health and industry,https://doi.org/10.1007/s11101-026-10260-8,10.1007/s11101-026-10260-8,,,,Phytochemistry Reviews,weak,low,52,auto_parsed_pending_review,,
